Frequency,M,Station,On,Off,Language,Site,TX Country,Days,Target,Power,Azimuth,Origin,Source
6040000,AM,Japan International Communications,1700,1800,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6040000,AM,Japan International Communications,1950,2050,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6040000,AM,China National Radio,2055,2300,Chinese,Beijing,China,1234567,,150,180,China,HFCC
6040000,AM,China National Radio,2150,1605,Mongolian,Huhhot,China,1234567,,50,263,China,HFCC
6045000,AM,Media Broadcast GmbH,0800,0900,Dutch / English,Nauen,Germany,1,,125,240,Germany,HFCC
6045000,AM,Media Broadcast GmbH,0800,0900,Multiple languages,Nauen,Germany,1,,100,233,Germany,HFCC
6045000,AM,Media Broadcast GmbH,1000,1400,Multiple languages,Nauen,Germany,1234567,,100,233,Germany,HFCC
6045000,AM,Media Broadcast GmbH,1100,1400,Multiple languages,Nauen,Germany,1234567,,100,233,Germany,HFCC
6045000,AM,Radio Russia,2000,2130,Russian,Moskva,Russia,1234567,,250,240,Russia,HFCC
6050000,AM,China Radio International,1200,1300,Mongolian,Huhhot,China,1234567,,100,345,China,HFCC
6050000,AM,China Radio International,1300,1400,Russian,Huhhot,China,1234567,,100,345,China,HFCC
6050000,AM,Ministry of Information - State of Kuwait,1600,2100,Arabic,KABD,Kuwait,1234567,,100,0,Kuwait,HFCC
6050000,AM,China National Radio,2000,1800,Chinese,Lhasa,China,1234567,,100,290,China,HFCC
6055000,AM,Nihon Short-wave Broadc. Co.,0000,2400,Japanese,Tokyo Nagara,Japan,1234567,,50,64,Japan,HFCC
6055000,AM,Nihon Short-wave Broadc. Co.,0000,2400,Japanese,Tokyo Nagara,Japan,1234567,,50,244,Japan,HFCC
6055000,AM,Media Broadcast GmbH,1030,1100,Multiple languages,Nauen,Germany,17,,125,222,Germany,HFCC
6055000,AM,China Radio International,1400,1500,Central Khmer,Nanning,China,1234567,,100,200,China,HFCC
6055000,AM,Korean Broadcasting System,1500,1530,Korean,Kimjae,Korea (Rep. of),1234567,,250,305,Korea (Rep. of),HFCC
6060000,AM,China National Radio,1000,1515,Chinese,Chengdu,China,1234567,,50,358,China,HFCC
6060000,AM,For new organization,1530,1900,English,Sofia,Bulgaria,1234567,,100,30,Bulgaria,HFCC
6060000,AM,China Radio International,1600,1700,English,Kunming,China,1234567,,150,163,China,HFCC
6060000,AM,Radio Casanova International,1645,1800,Dutch,Winterswijk,Netherlands,1234567,,1,0,Netherlands,HFCC
6060000,AM,China Radio International,1700,1800,English,Kunming,China,1234567,,150,163,China,HFCC
6060000,AM,China National Radio,2155,0135,Chinese,Chengdu,China,1234567,,50,358,China,HFCC
6065000,AM,Adventist World Radio,0300,0400,Malagasy,Madagascar,Madagascar,1234567,,125,20,Madagascar,HFCC
6065000,AM,Korean Broadcasting System,1100,1400,Korean,Kimjae,Korea (Rep. of),1234567,,250,290,Korea (Rep. of),HFCC
6065000,AM,China National Radio,1200,1605,Chinese,Beijing,China,1234567,,150,220,China,HFCC
6065000,AM,Adventist World Radio,1500,1600,Malagasy,Madagascar,Madagascar,1234567,,125,20,Madagascar,HFCC
6065000,AM,Japan International Communications,1950,2050,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6065000,AM,China National Radio,2055,2230,Chinese,Beijing,China,1234567,,150,220,China,HFCC
6070000,AM,Channel 292 (Germany),0000,2400,German,Rohrbach,Germany,1234567,,2,0,Germany,HFCC
6070000,AM,Abu Dhabi Media Company,0200,0230,Urdu,Dhabayya,United Arab Emirates,1234567,,250,60,United Arab Emirates,HFCC
6070000,AM,Abu Dhabi Media Company,0230,0300,Pushto,Dhabayya,United Arab Emirates,6,,250,60,United Arab Emirates,HFCC
6070000,AM,Japan International Communications,1300,1400,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6070000,AM,Japan International Communications,1400,1500,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6070000,AM,Japan International Communications,1500,1505,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6070000,AM,Japan International Communications,1555,1600,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6070000,AM,Japan International Communications,1600,1800,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6070000,AM,Japan International Communications,1800,1805,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6075000,AM,China Radio International,0000,0100,English,Kashi,China,1234567,,100,174,China,HFCC
6075000,AM,China National Radio,0000,1600,Tibetan,Xining,China,1234567,,50,0,China,HFCC
6075000,AM,Radio Russia,1000,1400,Russian,Khabarovsk,Russia,1234567,,100,218,Russia,HFCC
6075000,AM,China National Radio,1400,1700,Chinese,Qiqihar,China,1234567,,100,203,China,HFCC
6075000,AM,China National Radio,2200,2400,Chinese,Beijing,China,1234567,,100,175,China,HFCC
6080000,AM,China National Radio,0925,1430,Mongolian,Hailar,China,1234567,,10,247,China,HFCC
6080000,AM,China National Radio,1100,1805,Chinese,Geermu,China,1234567,,100,236,China,HFCC
6080000,AM,Media Broadcast GmbH,1900,2200,Multiple languages,Erevan,Armenia,7,,100,305,Armenia,HFCC
6080000,AM,China National Radio,2025,2400,Chinese,Geermu,China,1234567,,100,236,China,HFCC
6080000,AM,China National Radio,2150,0230,Mongolian,Hailar,China,1234567,,10,247,China,HFCC
6080000,AM,Media Broadcast GmbH,2300,0200,Dutch / English,Nauen,Germany,1,,125,300,Germany,HFCC
6085000,AM,Radio 700,0800,1800,Multiple languages,Kall,Germany,1234567,,1,0,Germany,HFCC
6085000,AM,China Radio International,1500,1600,Russian,Huhhot,China,1234567,,100,345,China,HFCC
6090000,AM,China National Radio,1100,1605,Chinese,Geermu,China,1234567,,100,172,China,HFCC
6090000,AM,Japan International Communications,1300,1500,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6090000,AM,Japan International Communications,1500,1505,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6090000,AM,Japan International Communications,1555,1600,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6090000,AM,Japan International Communications,1600,1700,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6090000,AM,Japan International Communications,1700,1800,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6090000,AM,Japan International Communications,1800,1805,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6090000,AM,China Radio International,1900,1930,Romanian,Urumqi,China,1234567,,500,308,China,HFCC
6090000,AM,China Radio International,1930,2000,Romanian,Urumqi,China,1234567,,500,308,China,HFCC
6090000,AM,Korean Broadcasting System,2000,2100,Arabic,Woofferton,United Kingdom,1234567,,250,172,United Kingdom,HFCC
6090000,AM,Abu Dhabi Media Company,2000,2100,Arabic,Dhabayya,United Arab Emirates,1234567,,250,255,United Arab Emirates,HFCC
6090000,AM,China National Radio,2055,0100,Chinese,Geermu,China,1234567,,100,172,China,HFCC
6090000,AM,"WNQM, Inc.",2100,1200,English,"Nashville, TN",United States,1234567,,100,46,United States,HFCC
6090000,AM,"WNQM, Inc.",2100,1200,English,"Nashville, TN",United States,1234567,,100,46,United States,HFCC
6090000,AM,"WNQM, Inc.",2100,1300,English,"Nashville, TN",United States,1234567,,100,46,United States,HFCC
6095000,AM,Media Broadcast GmbH,0800,0900,Multiple languages,Nauen,Germany,1,,100,233,Germany,HFCC
6095000,AM,Media Broadcast GmbH,0800,1000,German,Nauen,Germany,1234567,,100,233,Germany,HFCC
6095000,AM,Media Broadcast GmbH,0800,1600,Dutch / English,Nauen,Germany,1234567,,100,240,Germany,HFCC
6095000,AM,Media Broadcast GmbH,0900,1000,German,Nauen,Germany,7,,100,233,Germany,HFCC
6095000,AM,Korean Broadcasting System,1000,1100,Japanese,Kimjae,Korea (Rep. of),1234567,,100,81,Korea (Rep. of),HFCC
6095000,AM,Media Broadcast GmbH,1000,1100,German,Issoudun,France,1,,100,60,France,HFCC
6095000,AM,Media Broadcast GmbH,1000,1100,German,Nauen,Germany,7,,100,233,Germany,HFCC
6095000,AM,Media Broadcast GmbH,1000,1400,German,Nauen,Germany,1234567,,100,233,Germany,HFCC
6095000,AM,Korean Broadcasting System,1100,1200,Chinese,Kimjae,Korea (Rep. of),1234567,,100,290,Korea (Rep. of),HFCC
6095000,AM,Media Broadcast GmbH,1100,1200,German,Nauen,Germany,1,,100,233,Germany,HFCC
6095000,AM,Korean Broadcasting System,1200,1300,Chinese,Kimjae,Korea (Rep. of),1234567,,100,290,Korea (Rep. of),HFCC
6095000,AM,Media Broadcast GmbH,1200,1300,German,Nauen,Germany,1,,100,233,Germany,HFCC
6095000,AM,Media Broadcast GmbH,1200,1400,German,Nauen,Germany,1,,100,233,Germany,HFCC
6095000,AM,Media Broadcast GmbH,1300,1400,Multiple languages,Nauen,Germany,1234567,,100,233,Germany,HFCC
6095000,AM,Media Broadcast GmbH,1300,1400,German,Nauen,Germany,1,,100,233,Germany,HFCC
6095000,AM,Radio New Zealand,1645,1900,English,Rangitaiki,New Zealand,123457,,35,35,New Zealand,HFCC
6100000,AM,Korean Broadcasting System,0000,2400,Korean,HwaSung,Korea (Rep. of),1234567,,10,0,Korea (Rep. of),HFCC
6100000,AM,China Radio International,1200,1300,Russian,Beijing,China,1234567,,500,55,China,HFCC
6100000,AM,China Radio International,1300,1400,Mongolian,Urumqi,China,1234567,,100,90,China,HFCC
6100000,AM,Media Broadcast GmbH,1400,1430,Dari,Tashkent,Ouzbékistan,1234567,,100,150,Ouzbékistan,HFCC
6100000,AM,Media Broadcast GmbH,1430,1500,Pushto,Tashkent,Ouzbékistan,1234567,,100,150,Ouzbékistan,HFCC
6100000,AM,China Radio International,1500,1600,Russian,Geermu,China,1234567,,100,287,China,HFCC
6100000,AM,China Radio International,1600,1700,Hindi,Kashi,China,1234567,,100,209,China,HFCC
6100000,AM,Trans World Radio,1700,1730,Yao,Manzini,Swaziland,1234567,,100,5,Swaziland,HFCC
6100000,AM,Media Broadcast GmbH,1800,2000,Multiple languages,Nauen,Germany,7,,100,73,Germany,HFCC
6100000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,1800,2300,Arabic,Jeddah,Saudi Arabia,1234567,,250,340,Saudi Arabia,HFCC
6100000,AM,China Radio International,2000,2200,Arabic,Xian,China,1234567,,500,292,China,HFCC
6105000,AM,China National Radio,1000,1230,Chinese,Qiqihar,China,1234567,,500,206,China,HFCC
6105000,AM,China National Radio,1300,1400,Chinese,Qiqihar,China,1234567,,500,206,China,HFCC
6105000,AM,China Radio International,1400,1500,Mongolian,Huhhot,China,1234567,,100,345,China,HFCC
6105000,AM,China National Radio,2200,2400,Chinese,Qiqihar,China,1234567,,500,206,China,HFCC
6110000,AM,China National Radio,1100,1805,Tibetan,Lhasa,China,1234567,,100,220,China,HFCC
6110000,AM,Encompass Digital Media Services,1500,1530,Korean,Taipei,China,1234567,,300,352,China,HFCC
6110000,AM,Encompass Digital Media Services,1530,1600,Korean,Taipei,China,1234567,,300,352,China,HFCC
6110000,AM,Encompass Digital Media Services,1600,1630,Japanese,Taipei,China,1234567,,300,352,China,HFCC
6110000,AM,Encompass Digital Media Services,1630,1700,Korean,Taipei,China,1234567,,300,352,China,HFCC
6110000,AM,China Radio International,1900,2000,Russian,Xian,China,1234567,,500,292,China,HFCC
6110000,AM,China National Radio,2050,0330,Tibetan,Lhasa,China,1234567,,100,220,China,HFCC
6115000,AM,"WNQM, Inc.",0100,0200,English,"Nashville, TN",United States,1234567,,100,90,United States,HFCC
6115000,AM,"WNQM, Inc.",0100,0200,English,"Nashville, TN",United States,1234567,,100,90,United States,HFCC
6115000,AM,"WNQM, Inc.",0100,0200,English,"Nashville, TN",United States,1234567,,100,90,United States,HFCC
6115000,AM,"WNQM, Inc.",0200,2100,English,"Nashville, TN",United States,1234567,,100,40,United States,HFCC
6115000,AM,"WNQM, Inc.",0200,2100,English,"Nashville, TN",United States,1234567,,100,40,United States,HFCC
6115000,AM,"WNQM, Inc.",0200,2100,English,"Nashville, TN",United States,1234567,,100,40,United States,HFCC
6115000,AM,SE-TA 2 (Germany),1000,1200,German,Hartenstein Saxony,Germany,17,,1,0,Germany,HFCC
6115000,AM,"WNQM, Inc.",2100,0100,English,"Nashville, TN",United States,1234567,,100,46,United States,HFCC
6115000,AM,"WNQM, Inc.",2100,0100,English,"Nashville, TN",United States,1234567,,100,46,United States,HFCC
6115000,AM,"WNQM, Inc.",2100,0100,English,"Nashville, TN",United States,1234567,,100,46,United States,HFCC
6115000,AM,Nihon Short-wave Broadc. Co.,2300,1000,Japanese,Tokyo Nagara,Japan,1234567,,50,50,Japan,HFCC
6115000,AM,Nihon Short-wave Broadc. Co.,2300,1000,Japanese,Tokyo Nagara,Japan,1234567,,50,230,Japan,HFCC
6120000,AM,China National Radio,1203,1800,Uighur,Urumqi,China,1234567,,100,0,China,HFCC
6120000,AM,China National Radio,2330,0303,Uighur,Urumqi,China,1234567,,100,0,China,HFCC
6125000,AM,China National Radio,1000,1805,Chinese,Beijing,China,1234567,,100,37,China,HFCC
6125000,AM,China National Radio,1100,1805,Chinese,Shijiazhuang,China,1234567,,100,217,China,HFCC
6125000,AM,China National Radio,2025,2300,Chinese,Shijiazhuang,China,1234567,,100,217,China,HFCC
6125000,AM,China National Radio,2025,2300,Chinese,Beijing,China,1234567,,100,37,China,HFCC
6130000,AM,Radio Europe Netherlands,0000,2400,Dutch,Alphen aan den Rijn,Netherlands,1234567,,2,0,Netherlands,HFCC
6130000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,1500,1800,Arabic,Jeddah,Saudi Arabia,1234567,,250,50,Saudi Arabia,HFCC
6130000,AM,Media Broadcast GmbH,1700,1900,Multiple languages,Nauen,Germany,1,,100,100,Germany,HFCC
6130000,AM,China National Radio,2050,1805,Tibetan,Lhasa,China,1234567,,100,290,China,HFCC
6135000,AM,Korean Broadcasting System,0000,2400,Korean,HwaSung,Korea (Rep. of),1234567,,10,0,Korea (Rep. of),HFCC
6135000,AM,BBC Worldservice,0529,0600,Hausa,Ascension,United Kingdom,1234567,,125,65,United Kingdom,HFCC
6135000,AM,Radio New Zealand,1645,1900,English,Rangitaiki,New Zealand,123457,,35,35,New Zealand,HFCC
6140000,AM,Radio Onda ASBL,0000,2400,Portuguese,Junglinster,Luxembourg,1234567,,1,0,Luxembourg,HFCC
6140000,AM,Media Broadcast GmbH,0800,0900,Multiple languages,Nauen,Germany,1,,100,240,Germany,HFCC
6140000,AM,Media Broadcast GmbH,0800,0900,German,Nauen,Germany,1,,100,240,Germany,HFCC
6140000,AM,Radio Russia,1600,2100,Russian,Irkutsk,Russia,1234567,,250,272,Russia,HFCC
6140000,AM,China Radio International,1700,1800,English,Kashi,China,1234567,,100,173,China,HFCC
6140000,AM,For new organization,1800,1830,Multiple languages,Sofia,Bulgaria,1234567,,250,100,Bulgaria,HFCC
6140000,AM,China Radio International,2200,2300,Standard Chinese,Kunming,China,1234567,,100,225,China,HFCC
6140000,AM,China Radio International,2300,2400,Cantonese,Kunming,China,1234567,,100,225,China,HFCC
6145000,AM,Media Broadcast GmbH,0000,0200,Dutch / English,Nauen,Germany,1,,125,300,Germany,HFCC
6145000,AM,Japan International Communications,1300,1400,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6145000,AM,Japan International Communications,1400,1500,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6145000,AM,China National Radio,1400,1700,Chinese,Baoji,China,1234567,,100,150,China,HFCC
6145000,AM,Japan International Communications,1500,1505,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6145000,AM,Japan International Communications,1555,1600,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6145000,AM,Japan International Communications,1600,1700,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6145000,AM,Korean Broadcasting System,1900,2000,French,Woofferton,United Kingdom,1234567,,250,114,United Kingdom,HFCC
6145000,AM,Abu Dhabi Media Company,2000,2100,Arabic,Dhabayya,United Arab Emirates,1234567,,250,285,United Arab Emirates,HFCC
6145000,AM,China National Radio,2200,1600,Chinese,Xining,China,1234567,,50,270,China,HFCC
6150000,AM,Korean Broadcasting System,0700,0800,Korean,Kimjae,Korea (Rep. of),1234567,,250,304,Korea (Rep. of),HFCC
6150000,AM,Europa 24 (Germany),0700,1500,Multiple languages,Datteln,Germany,1234567,,15,0,Germany,HFCC
6150000,AM,China National Radio,1100,1200,Chinese,Baoji,China,1234567,,100,150,China,HFCC
6150000,AM,Korean Broadcasting System,1600,1700,Korean,Kimjae,Korea (Rep. of),1234567,,250,304,Korea (Rep. of),HFCC
6150000,AM,BBC Worldservice,1700,1800,Dari,A'Seela,Oman,1234567,,250,63,Oman,HFCC
6150000,AM,Abu Dhabi Media Company,1800,1830,Tigrinya,Dhabayya,United Arab Emirates,1,,250,215,United Arab Emirates,HFCC
6150000,AM,BBC Worldservice,1800,1900,Pushto,A'Seela,Oman,1234567,,250,63,Oman,HFCC
6150000,AM,Japan International Communications,1950,2050,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6155000,AM,Korean Broadcasting System,0800,1100,Japanese,Kimjae,Korea (Rep. of),1234567,,100,0,Korea (Rep. of),HFCC
6155000,AM,Radio Russia,1200,1400,Russian,Irkutsk,Russia,1234567,,100,110,Russia,HFCC
6155000,AM,China Radio International,1400,1500,Russian,Geermu,China,1234567,,100,287,China,HFCC
6155000,AM,China Radio International,1500,1600,Standard Chinese,Beijing,China,1234567,,500,215,China,HFCC
6155000,AM,Abu Dhabi Media Company,1900,2000,English,Dhabayya,United Arab Emirates,1234567,,250,220,United Arab Emirates,HFCC
6160000,AM,Shortwave Radio Services (Germany),0000,2400,Multiple languages,Winsen,Germany,1234567,,5,0,Germany,HFCC
6160000,AM,Allan H. Weiner,0000,2400,English,"Monticello, ME",United States,1234567,,50,245,United States,HFCC
6160000,AM,China Radio International,2300,2400,English,Kashi,China,1234567,,100,174,China,HFCC
6165000,AM,Turkish Radio-TV Corp,0300,0400,English,Emirler,Turkey,1234567,,250,150,Turkey,HFCC
6165000,AM,Nippon Hoso Kyokai,0430,0450,Russian,Nauen,Germany,1234567,,125,85,Germany,HFCC
6165000,AM,China National Radio,0900,1605,Chinese,Beijing,China,1234567,,100,163,China,HFCC
6165000,AM,Japan International Communications,1300,1500,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6165000,AM,Japan International Communications,1500,1505,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6165000,AM,Japan International Communications,1555,1600,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6165000,AM,Japan International Communications,1600,1700,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6165000,AM,China Radio International,1600,1700,Turkish,Urumqi,China,1234567,,500,270,China,HFCC
6165000,AM,China Radio International,1700,1800,English,Beijing,China,1234567,,500,288,China,HFCC
6165000,AM,Japan International Communications,1950,2050,Multiple languages,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
6165000,AM,China National Radio,2155,0100,Chinese,Beijing,China,1234567,,100,163,China,HFCC
6170000,AM,Radio New Zealand,1300,1645,English,Rangitaiki,New Zealand,1234567,,50,325,New Zealand,HFCC
6170000,AM,Radio New Zealand,1300,1645,English,Rangitaiki,New Zealand,1234567,,50,35,New Zealand,HFCC
6170000,AM,Radio Delta International,1800,2100,Dutch,Elburg,Netherlands,1234567,,5,0,Netherlands,HFCC
6170000,AM,Korean Broadcasting System,2100,2200,Korean,Kimjae,Korea (Rep. of),1234567,,250,285,Korea (Rep. of),HFCC
6170000,AM,Korean Broadcasting System,2200,0100,Korean,Kimjae,Korea (Rep. of),1234567,,250,285,Korea (Rep. of),HFCC
6175000,AM,Radio Russia,1300,1700,Russian,Armavir,Russia,1234567,,100,188,Russia,HFCC
6175000,AM,Trans World Radio,1420,1450,Tsonga,Manzini,Swaziland,1,,50,3,Swaziland,HFCC
